"url","title","rating","reviews","initial_price","final_price","currency","image","seller_name","breadcrumb","product_specifications","product_description","seller_ratings","seller_ship_on_time","seller_chat_response","sku","mpn","colors","variations","color","returns_and_warranty","is_super_seller","promotions","brand","stock","shop_url","product_variation","lazmall","domain","number_sold","gmv"
"https://www.lazada.vn/products/mau-moi-ong-nhom-2-mat-galileo-hong-ngoai-dac-chung-quan-doi-my-ong-nhom-nhin-sieu-xa-xuyen-khoang-cachong-nhom-doi-2-mat-chuyen-dung-sieu-net-tam-nhin-xa-toi-da-5km-ong-nhom-san-ong-du-lichda-ngoai-i2421083446-s11928584556.html","[Mẫu Mới ]Ống nhòm 2 mắt Galileo Hồng Ngoại đặc chủng Quân Đội Mỹ, Ống Nhòm Nhìn Siêu Xa - Xuyên Khoảng Cách.Ống Nhòm Đôi 2 Mắt Chuyên Dụng Siêu Nét. Tầm Nhìn Xa Tối Đa 5KM - Ống Nhòm Săn Ong, Du Lịch,Dã Ngoại.","5.0",21,800000,400000,"VND","[""https://img.lazcdn.com/g/p/eebdac6878ed7e66a6aaa83a28947649.jpg_720x720q80.jpg_.webp"",""https://img.lazcdn.com/g/p/eebdac6878ed7e66a6aaa83a28947649.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/91ece1afc83956fa16e3cb778e495b9d.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/daf266b01dadbfb2b426fc2ca75d61c8.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/dfce5215d6bf1e73b9f509a17744d263.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/645bcbc429436561837edaa429328b83.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/dfa8fe7518a66d9ad31383326253bd4a.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/2bc9536ee2e1c773ab71193da74a8a13.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/5d145f17b69367b4f7b3e290fbb93a63.jpg_80x80q80.jpg_.webp""]","AZMAX","[""Cameras & Drones"",""Optics"",""Binoculars""]","[{""name"":""Brand"",""value"":""AZMAX""},{""name"":""SKU"",""value"":""2421083446_VNAMZ-11928584556""},{""name"":""optical_zoom"",""value"":""1000""},{""name"":""Warranty Type"",""value"":""Invoice""},{""name"":""Warranty Period"",""value"":""1 year""}]","AZMAX. Độ phóng đại: 20 lần. Kích thước vật kính: 50mm. Trường nhìn: 9.6 độ. Hệ lăng kính: Lăng kính đổi góc Porror prisms. Vật liệu chế tạo các thành phần kính và lăng kính: Thủy tinh quang học chất lượng cao. Tráng phủ bề mặt kính chống phản quang, chống nhiễu sáng: Có Coated Optics). Khoảng đặt mắt eye relief: 15 mm. Cơ chế tạo ảnh: Centre View hình ảnh 2 ống nhập vào thành 1 để tăng độ nổi 3D của ảnh). Cơ chế lấy nét: Centre focus, lấy nét trung tâm cho cả 2 ống. Hiệu chỉnh thị kính: Có. Bọc cao su chống sốc, chống trượt: Có. ỐNG NHÒM GALILEO. 2 MẮT. Mô tả sản phẩm. Bạn thường xuyên tham gia các chuyến du lịch picnic, đi săn, đi du lịch biển, thật tuyệt vời khi có thời gian để dừng lại giữa cuộc sống ồn ã bận rộn để đến với thiên nhiên hoang dã, nơi mà có thể tìm lại cảm giác bình yên. Và sẽ thú vị hơn nếu như bạn có thể quan sát và được ngắm nhìn những cảnh vật mà bạn đến bởi hạn chế của mắt thường. Hiểu được tâm lý của ccas bạn. xin giới thiệu đến Ống Nhòm Galileo cao cấp. Ống nh",0.97,"100%","100%","2421083446_VNAMZ-11928584556","2421083446","[""Nhiều màu""]","[{""name"":""Nhóm Màu"",""variations"":[""Nhiều màu""]}]","Nhiều màu","[""100% Authentic"",""Change of Mind"",""30 Days Free Returns"",""1 year Invoice""]",true,"[""🛒🛒Quẹt là Nhiệt - Mua sắm cùng Vietcombank""]","AZMAX",true,"https://www.lazada.vn/shop/azmax/?itemId=2421083446&channelSource=pdp","[{""name"":""Nhóm Màu"",""value"":""Nhiều màu""}]",true,"https://www.lazada.vn",24,9600000
"https://www.lazada.vn/products/yt100-wifi-portable-projector-hd-mini-video-projector-home-video-smart-projectors-for-phones-tablet-laptops-computer-i2486901169-s12177395205.html","YT100 WiFi Portable Projector HD Mini Video Projector Home Video Smart Projectors For Phones Tablet Laptops Computer","5.0",1,782000,534563,"VND","[""https://img.lazcdn.com/g/p/c74e24c1b85b1b5fc81f0fe5114421b7.jpg_720x720q80.jpg_.webp"",""https://img.lazcdn.com/g/p/c74e24c1b85b1b5fc81f0fe5114421b7.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/25d99c6d9234fbaa15b09faec4635720.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/b08e3d390af05d966b29a36f3a158279.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/aa1f11aa4a1977150549915c04b246fc.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/73050bb1abbd812f3c689b61a5a4f2bb.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/f65100be10aa2080f11f53f45e10f56d.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/cc4970f2aa32aaf194c2979258c38f0d.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/effb5b961f950cb78302ba9298cd63fb.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/5665ac0f1cd1c606a1e71fe758514113.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/173519d9d6d58da5a0edd2afc332cb68.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/44d053d80742be0df9512c79ca469b20.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/66d0a6798ef8431a91c28990706d747a.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/9a842ad33d3b6b2002061868966d9b53.jpg_80x80q80.jpg_.webp""]","Amyove","[""Televisions & Videos"",""Video"",""Projectors""]","[{""name"":""Brand"",""value"":""Amyove""},{""name"":""SKU"",""value"":""2486901169_VNAMZ-12177395205""},{""name"":""Projector Features"",""value"":""Wireless""},{""name"":""Projector Resolution"",""value"":""OTHERS""},{""name"":""Projector Type"",""value"":""Business Use""},{""name"":""Model"",""value"":""VN-AmyovePEL_0RAT""},{""name"":""Warranty Type"",""value"":""No Warranty""}]","Amyove. Manual Focus: With WIFI mini projector equipped with manual focus, with our smart remote control, you can get a clear rectangular picture in 3 seconds after setting up. Portable Projector: This mini projector has a charming mini shape and measures 10.1x7.8x4 CM to help you take it with you wherever you go. Stereo Speakers: Outdoor projectors offer a 14-100 inch display for the best viewing of movies in home theater or outdoors. This outdoor mini projector has built-in speakers that produces movie stereo and deep bass. Excellent HD Visual Experience: Mini Projector can restore true color content, using advanced technology, this home theater projector delivers true, dynamic, colorful projection image quality. Compatibility: Ultra-low noise, excellent viewing experience, Compatible with a variety of devices, convenient and fun, enjoy the moment, family entertainment, at home to enjoy your favorite movies, TV shows",0.94,"100%","100%","2486901169_VNAMZ-12177395205","2486901169","[""Đen""]","[{""name"":""Nhóm Màu"",""variations"":[""Đen""]}]","Đen","[""100% Authentic"",""Change of Mind"",""30 Days Free Returns"",""Warranty not available""]",true,"[""🛒🛒Quẹt là Nhiệt - Mua sắm cùng Vietcombank""]","Amyove",true,"https://www.lazada.vn/shop/amyove/?itemId=2486901169&channelSource=pdp","[{""name"":""Nhóm Màu"",""value"":""Đen""}]",true,"https://www.lazada.vn",4,2138252
"https://www.lazada.vn/products/ong-nhom-2-mat-galileo-du-lich-20x50-phong-dai-20x-tam-nhin-xa-500m-goc-nhin-rong-chinh-hang-tai-suno-i2486466536-s12176637133.html","Ống Nhòm 2 Mắt Galileo Du Lịch 20x50- Phóng Đại 20X Tầm  Nhìn Xa 500m, Góc Nhìn Rộng. Chính Hãng Tại SUNO.","5.0",25,479000,377000,"VND","[""https://img.lazcdn.com/g/p/69afd0235435fbbbcc0376e831bfb59d.jpg_720x720q80.jpg_.webp"",""https://img.lazcdn.com/g/p/69afd0235435fbbbcc0376e831bfb59d.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/22934cbae97d182e62e97d5e2379b55e.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/c51df527f13f8264e90dc12e3c2e2b06.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/b7c81697fe82e5d49e1a2706bb183b1f.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/fbecd323970d9409fdd0ed53fec1c91f.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/b2685382453ab970822c44b17894987b.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/0bc79c411063da404f93dcf45b45a7b1.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/a9797ea03e0f5b31196f8dcc50436d12.png_120x120q80.png_.webp""]","SUNO Top","[""Cameras & Drones"",""Optics"",""Binoculars""]","[{""name"":""Brand"",""value"":""SUNO""},{""name"":""SKU"",""value"":""2486466536_VNAMZ-12176637133""},{""name"":""optical_zoom"",""value"":""20x50""},{""name"":""Magnification (X)"",""value"":""1000""},{""name"":""Delivery_Option_Instant"",""value"":""No""}]","Ống Nhòm 2 Mắt Galileo Du Lịch 20x50-Phóng Đại 20X Tầm Nhìn Xa 500m Góc Nhìn Rộng. Chính Hãng Tại SUNO",0.93,"97%","92%","2486466536_VNAMZ-12176637133","2486466536","[""Màu Đen""]","[{""name"":""Nhóm Màu"",""variations"":[""Màu Đen""]}]","Màu Đen","[""100% Authentic"",""Change of Mind"",""30 Days Free Returns"",""Warranty not available""]",true,"[""💰Giảm 10.000Đ khi mua sắm qua ví Zalopay💰""]","SUNO",true,"https://www.lazada.vn/shop/suno-top/?itemId=2486466536&channelSource=pdp","[{""name"":""Nhóm Màu"",""value"":""Màu Đen""}]",true,"https://www.lazada.vn",25,9425000
"https://www.lazada.vn/products/sieu-sale-ong-nhom-ho-tro-nhin-sieu-xa-2-mat-binoculars-dac-chung-quan-doi-my-ong-nhom-nhin-dem-chuyen-dung-nhin-sieu-xa-xuyen-khoang-cach-cho-dan-di-phuot-du-lich-di-san-i2421035610-s11928638218.html","[Siêu Sale ]Ống Nhòm Hỗ Trợ Nhìn Siêu Xa 2 Mắt Binoculars Đặc Chủng Quân Đội Mỹ, Ống Nhòm Nhìn Đêm Chuyên Dụng Nhìn Siêu Xa - Xuyên Khoảng Cách Cho Dân Đi Phượt, Du Lịch, Đi Săn.","4.8",19,800000,400000,"VND","[""https://img.lazcdn.com/g/p/0eb32ce31b8426692ac834b48817942d.jpg_720x720q80.jpg_.webp"",""https://img.lazcdn.com/g/p/0eb32ce31b8426692ac834b48817942d.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/30ba71878bcfa7083deccadd42f856b3.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/1190952766959f5dae991fc0732d9335.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/c62300c12de95e5f0cc7247c8e5b81d4.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/cfc318c9890226274a276841e398a4e0.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/1e664d24d37f2b32ecb0f15dba98540c.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/12b7796ce773ca99df3c27364e7ed7ec.jpg_80x80q80.jpg_.webp"",""https://img.lazcdn.com/g/p/9af32baf659381ac4ca4422b70314396.jpg_80x80q80.jpg_.webp""]","AZMAX","[""Cameras & Drones"",""Optics"",""Binoculars""]","[{""name"":""Brand"",""value"":""AZMAX""},{""name"":""SKU"",""value"":""2421035610_VNAMZ-11928638218""},{""name"":""optical_zoom"",""value"":""1000""},{""name"":""Warranty Type"",""value"":""Invoice""},{""name"":""Warranty Period"",""value"":""1 year""}]","AZMAX. Chất liệu: Nhựa. Màu: Đen. Kích thước: 19x17x8cm. Độ phóng đại: 10X. Đường kính thị kính: 18mm. Đường kính khách quan: 36mm. Trường quan sát: 8,2 độ. Khách quan và tấm phim xanh lá: Có. Tọa độ tích hợp: Có. Cơ chế tạo ảnh: Centre View hình ảnh 2 ống nhập vào thành 1 để tăng độ nổi 3D của ảnh). Cơ chế lấy nét: Centre focus, lấy nét tr ng tâm cho cả 2 ống. Hệ lăng kính: Vật liệu lăng kính BAK4. Vật liệu chế tạo các thành phần kính và lăng kính: Thủy tinh quang học chất lượng cao. Tráng phủ bề mặt kính chống phản quang, chống nhiễu sáng: Có Coated Optics). Hiệu chỉnh thị kính: Có. Bọc cao su chống sốc, chống trượt: Có. ỐNG NHÒM 2 MẮT BINOCULARS 60X603000M XUYÊN ĐÊM. Mô tả sản phẩm. Thật tuyệt vời khi có thời gian để dừng lại giữa cuộc sống ồn ã bận rộn để đến với thiên nhiên hoang dã, nơi mà có thể tìm lại cảm giác bình yên. Và sẽ thật thiếu thú vị nếu như bạn không thể quan sát và được ngắm nhìn những cảnh vật mà bạn đến bởi hạn chế của mắt thường. Với Ống Nhòm Panda-BINOCULARS 60",0.97,"100%","100%","2421035610_VNAMZ-11928638218","2421035610","[""Nhiều màu""]","[{""name"":""Nhóm Màu"",""variations"":[""Nhiều màu""]}]","Nhiều màu","[""100% Authentic"",""Change of Mind"",""30 Days Free Returns"",""1 year Invoice""]",true,"[""💰Giảm 10.000Đ khi mua sắm qua ví Zalopay💰""]","AZMAX",true,"https://www.lazada.vn/shop/azmax/?itemId=2421035610&channelSource=pdp","[{""name"":""Nhóm Màu"",""value"":""Nhiều màu""}]",true,"https://www.lazada.vn",24,9600000
"https://www.lazada.vn/products/dep-duc-tre-em-quai-ngang-sieu-nhe-duwa-hang-chinh-hang-ld210-i2163085931-s10210530595.html","Dép đúc trẻ em quai ngang siêu nhẹ DUWA - Hàng chính hãng - LD210","4.7",19,159000,49000,"VND","[""https://img.lazcdn.com/g/p/4a9a92d2c354c526ea134ade11b478c5.jpg_720x720q80.jpg_.webp"",""https://img.lazcdn.com/g/p/4a9a92d2c354c526ea134ade11b478c5.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/fa6c758ffb4b880b8c5ebbe74b629fb3.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/39abf8894efe4be76286b340a05e94e7.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/a82816148810a7dd0c5735218675cb6e.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/6cf33d3a2c3cb3cb4876b50280088257.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/ec0a12e47c34976326e347d397cf0c64.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/d9394f9d431cfcf2075c34b1c15b0279.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/cbcc3e8f71bec4995592cf3568e36737.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/7ee708b434f0bf2fd430c51382395b6c.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/9d58ab58734342878c5dbb3a56af1015.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/b2ae38c34548bb4556c7176a3e202357.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/24c07b8386973e127f147411dc942aa6.jpg_120x120q80.jpg_.webp""]","TNT SKY","[""Kids' Shoes and Clothing"",""Boy's Shoes"",""Flip Flops, Slides & Sandals""]","[{""name"":""Brand"",""value"":""Duwa""},{""name"":""SKU"",""value"":""2163085931_VNAMZ-10210530602""},{""name"":""Warning"",""value"":""DÉP FORM LỚN NÊN LẤY THEO SIZE DÉP BÉ ĐANG ĐI LÀ VỪA ĐỦ RỘNG ĐỂ BÉ MANG ĐƯỢC THOẢI MÁI VÀ MANG ĐƯỢC LÂU HƠN VÌ CÁC BÉ LỚN NHANH""},{""name"":""Occasion"",""value"":""Casual""},{""name"":""Country of origin"",""value"":""Vietnam""},{""name"":""Material"",""value"":""Rubber""},{""name"":""Pattern"",""value"":""Graphic Print""},{""name"":""Fashion Style"",""value"":""Casual""},{""name"":""Recommended Age"",""value"":""Teens (11-16yrs)""},{""name"":""Model Type"",""value"":""Dép đúc quai ngang siêu nhẹ""},{""name"":""Manufacturer_Or_Trader_Name"",""value"":""CÔNG TY TNHH SX TM XNK ĐỨC HOA""},{""name"":""Manufacturer_Address"",""value"":""Tỉnh lộ 830, An Thạnh, Bến Lức, Long An""},{""name"":""Unisex Item"",""value"":""Unisex""},{""name"":""Manufacturing_date"",""value"":""2023""},{""name"":""User_Manual"",""value"":""DÉP ĐÚC LIỀN KHỐI NÊN THOẢI MÁI ĐI MƯA, LỘI NƯỚC, SIÊU BỀN""},{""name"":""Seller Warranty"",""value"":""Invoice""},{""name"":""Warranty Period"",""value"":""3 Months""},{""name"":""Delivery_Option_Instant"",""value"":""Yes""}]","Duwa Họa tiết graphic Thường ngày Cao su Thường ngày Teen 11 16 tuổi unisex Việt Nam. Điểm nổi bật của sản phẩm là kiểu dáng trẻ trung, năng động. Sản phẩm thiết kế với kiểu quai truyền thống phù hợp với nhiều lứa tuổi từ học sinh, sinh viên và người đi làm. Không những thế sản phẩm còn phù hợp với nhiều trang phục như quần vải, jean bò, sooc. Khi thời tiết nóng lên bạn chỉ muốn xỏ chân ngay vào đôi dép thông thoáng, mát mẻ với quai mảnh đơn giản. Còn với những ngày mưa gió thì đây chính là sản phẩm lựa chọn hàng đầu giúp đôi chân luôn khô, hạn chế thấp nhất sự ẩm ướt khó chịu cho đôi chân. Tùy theo sở thích và gu ăn mặc của bạn có thể kết hợp dép với quần short kaki với áo sơ mi, hay áo thun tạo nên chất riêng của mình. Dép đế đúc nguyên khối chống mài mòn trơn trượt. Kiểu dáng trẻ trung năng động, hợp thời trang. Đi cực êm ái, kết hợp được rất nhiều loại quần áo. Chất liệu cao cấp tạo sự thoải mái khi sử dụng. Đế cao 2cm đi cực đầm chân. Dễ phối cùng nhiều kiểu trang phục khác nhau. ",0.99,"100%","100%","2163085931_VNAMZ-10210530595","2163085931","[""Trắng"",""Đỏ"",""Vàng""]","[{""name"":""Color Family"",""variations"":[""Trắng"",""Đỏ"",""Vàng""]},{""name"":""Size"",""variations"":[""EU""]}]","Trắng","[""100% Authentic"",""Change of Mind"",""30 Days Free Returns"",""3 Months Invoice""]",true,"[""12.12 Voucher bao la - đón trọn quà Xinh"",""Min. spend ₫ 5,000""]","Duwa",true,"https://www.lazada.vn/shop/tnt-sky/?itemId=2163085931&channelSource=pdp","[{""name"":""Color Family"",""value"":""Trắng""},{""name"":""Size"",""value"":""35""}]",true,"https://www.lazada.vn",63,3087000
"https://www.lazada.vn/products/dep-duc-tre-em-quai-ngang-sieu-nhe-duwa-hang-chinh-hang-ld210-i2163085931-s10210530598.html","Dép đúc trẻ em quai ngang siêu nhẹ DUWA - Hàng chính hãng - LD210","4.7",19,159000,49000,"VND","[""https://img.lazcdn.com/g/p/4a9a92d2c354c526ea134ade11b478c5.jpg_720x720q80.jpg_.webp"",""https://img.lazcdn.com/g/p/4a9a92d2c354c526ea134ade11b478c5.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/fa6c758ffb4b880b8c5ebbe74b629fb3.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/39abf8894efe4be76286b340a05e94e7.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/a82816148810a7dd0c5735218675cb6e.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/6cf33d3a2c3cb3cb4876b50280088257.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/ec0a12e47c34976326e347d397cf0c64.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/d9394f9d431cfcf2075c34b1c15b0279.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/cbcc3e8f71bec4995592cf3568e36737.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/7ee708b434f0bf2fd430c51382395b6c.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/9d58ab58734342878c5dbb3a56af1015.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/b2ae38c34548bb4556c7176a3e202357.jpg_120x120q80.jpg_.webp"",""https://img.lazcdn.com/g/p/24c07b8386973e127f147411dc942aa6.jpg_120x120q80.jpg_.webp""]","TNT SKY","[""Kids' Shoes and Clothing"",""Boy's Shoes"",""Flip Flops, Slides & Sandals""]","[{""name"":""Brand"",""value"":""Duwa""},{""name"":""SKU"",""value"":""2163085931_VNAMZ-10210530602""},{""name"":""Warning"",""value"":""DÉP FORM LỚN NÊN LẤY THEO SIZE DÉP BÉ ĐANG ĐI LÀ VỪA ĐỦ RỘNG ĐỂ BÉ MANG ĐƯỢC THOẢI MÁI VÀ MANG ĐƯỢC LÂU HƠN VÌ CÁC BÉ LỚN NHANH""},{""name"":""Occasion"",""value"":""Casual""},{""name"":""Country of origin"",""value"":""Vietnam""},{""name"":""Material"",""value"":""Rubber""},{""name"":""Pattern"",""value"":""Graphic Print""},{""name"":""Fashion Style"",""value"":""Casual""},{""name"":""Recommended Age"",""value"":""Teens (11-16yrs)""},{""name"":""Model Type"",""value"":""Dép đúc quai ngang siêu nhẹ""},{""name"":""Manufacturer_Or_Trader_Name"",""value"":""CÔNG TY TNHH SX TM XNK ĐỨC HOA""},{""name"":""Manufacturer_Address"",""value"":""Tỉnh lộ 830, An Thạnh, Bến Lức, Long An""},{""name"":""Unisex Item"",""value"":""Unisex""},{""name"":""Manufacturing_date"",""value"":""2023""},{""name"":""User_Manual"",""value"":""DÉP ĐÚC LIỀN KHỐI NÊN THOẢI MÁI ĐI MƯA, LỘI NƯỚC, SIÊU BỀN""},{""name"":""Seller Warranty"",""value"":""Invoice""},{""name"":""Warranty Period"",""value"":""3 Months""},{""name"":""Delivery_Option_Instant"",""value"":""Yes""}]","Duwa Họa tiết graphic Thường ngày Cao su Thường ngày Teen 11 16 tuổi unisex Việt Nam. Điểm nổi bật của sản phẩm là kiểu dáng trẻ trung, năng động. Sản phẩm thiết kế với kiểu quai truyền thống phù hợp với nhiều lứa tuổi từ học sinh, sinh viên và người đi làm. Không những thế sản phẩm còn phù hợp với nhiều trang phục như quần vải, jean bò, sooc. Khi thời tiết nóng lên bạn chỉ muốn xỏ chân ngay vào đôi dép thông thoáng, mát mẻ với quai mảnh đơn giản. Còn với những ngày mưa gió thì đây chính là sản phẩm lựa chọn hàng đầu giúp đôi chân luôn khô, hạn chế thấp nhất sự ẩm ướt khó chịu cho đôi chân. Tùy theo sở thích và gu ăn mặc của bạn có thể kết hợp dép với quần short kaki với áo sơ mi, hay áo thun tạo nên chất riêng của mình. Dép đế đúc nguyên khối chống mài mòn trơn trượt. Kiểu dáng trẻ trung năng động, hợp thời trang. Đi cực êm ái, kết hợp được rất nhiều loại quần áo. Chất liệu cao cấp tạo sự thoải mái khi sử dụng. Đế cao 2cm đi cực đầm chân. Dễ phối cùng nhiều kiểu trang phục khác nhau. ",0.99,"100%","100%","2163085931_VNAMZ-10210530598","2163085931","[""Trắng"",""Đỏ"",""Vàng""]","[{""name"":""Color Family"",""variations"":[""Trắng"",""Đỏ"",""Vàng""]},{""name"":""Size"",""variations"":[""EU""]}]","Vàng","[""100% Authentic"",""Change of Mind"",""30 Days Free Returns"",""3 Months Invoice""]",true,"[""12.12 Voucher bao la - đón trọn quà Xinh"",""Min. spend ₫ 5,000""]","Duwa",true,"https://www.lazada.vn/shop/tnt-sky/?itemId=2163085931&channelSource=pdp","[{""name"":""Color Family"",""value"":""Vàng""},{""name"":""Size"",""value"":""35""}]",true,"https://www.lazada.vn",63,3087000
